Time (s),Data
0.28600000000000003,0.00398597020888996
0.28700000000000003,-0.013498652315518361
0.28800000000000003,-0.02784203747623689
0.289,-0.0045121166152217234
0.29,-0.01750844516520337
0.291,0.020028204513603286
0.292,0.0028817073699984636
0.293,0.015641690451197933
0.294,0.0026924387068891636
0.295,0.005258022341700613
0.296,-0.01565997834460761
0.297,0.013360948531442894
0.298,0.03569396548614049
0.299,-0.0061937511103508334
0.3,-0.011855490554282979
0.301,-0.003156734043807047
0.302,-0.009625605672022475
0.303,-0.014029585973070803
0.304,0.002763872879363335
0.305,-0.005818350661001809
0.306,0.028777471876853172
0.307,4.032859102484379e-06
0.308,0.006478239552628566
0.309,0.019040437359996033
0.31,-0.006015117050090859
0.311,0.02873473080177877
0.312,-0.012653884250402248
0.313,-0.0161665540377225
0.314,-0.0073253403770050405
0.315,-0.002294347839342736
0.316,-0.02802636400198103
0.317,-0.0007018956825769359
0.318,-0.033349731808788426
0.319,0.027842768010909975
0.32,-0.0016199390281538834
0.321,-0.012839154493919482
0.322,-0.01816676236567145
0.323,-0.007688609484163935
0.324,-0.004461589368608529
0.325,-0.02089021931222721
0.326,-0.01839590187645669
0.327,-0.0037435001012307324
0.328,-0.01041567495591282
0.329,0.018784262073566423
0.33,0.0227574074849105
0.331,0.00032042407199779253
0.332,0.009471991441090555
0.333,-0.0267037674725024
0.334,0.012748354188652299
0.335,-0.0006116693902652716
0.336,0.009693366319016744
0.337,0.03200712263187319
0.338,-0.045617155126887285
0.339,0.005218963581068571
0.34,-0.021982381263357262
0.341,0.011843933828089761
0.342,-0.026266268748569323
0.343,-0.00990799134007987
0.34400000000000003,0.004054675115207477
0.34500000000000003,0.012270187728707445
0.34600000000000003,0.0014958817867314414
0.34700000000000003,-0.015856618779756228
0.34800000000000003,-0.011070644354308158
0.34900000000000003,0.017690057824987584
0.35000000000000003,-0.00010999231373077106
0.35100000000000003,-0.03367628793682115
0.352,0.01687325416539383
0.353,0.008324969594269484
0.354,0.017468310905038937
0.355,-0.006732549327533632
0.356,0.016563130368532193
0.357,-0.0212212984000335
0.358,0.011399996217309187
0.359,-0.009807606192561139
0.36,0.01348703409840293
0.361,0.0201128823283278
0.362,-0.014719803040170587
0.363,-0.0010245895899748693
0.364,0.0007790925291199804
0.365,0.023793296356812533
0.366,0.014211161827395631
0.367,-0.02438555088020918
0.368,0.009152165214171145
0.369,0.014901784187582772
0.37,0.042476117918554865
0.371,-0.033582981935083835
0.372,-0.01072704599867982
0.373,0.0266674237617467
0.374,-0.027101405972133858
0.375,-0.02398921167849452
0.376,0.010341643907605955
0.377,0.020368173217575666
0.378,-0.013373609747511084
0.379,0.010802543445841228
0.38,0.0023391053885989414
0.381,0.03037498068037468
0.382,-3.036879417473586e-05
0.383,0.019804946239361337
0.384,-0.018062357186285308
0.385,-0.003697576989240435
0.386,-0.0019340890752363765
0.387,0.022782158949704496
0.388,0.011592260790409138
0.389,-0.015035062625871388
0.39,0.013639355273598709
0.391,0.015412625528552291
0.392,-0.0022329144463889357
0.393,-0.005153246300636178
0.394,-0.0038760649084511128
0.395,-0.03389984811977767
0.396,0.003774860162492351
0.397,0.004691558584545601
0.398,-0.01731057047517979
0.399,0.014848924997501347
0.4,-0.02745933871647251
0.401,-0.011036256427859142
0.402,-0.009504381379831043
0.403,0.039750196639778405
0.404,-0.03198368126515761
0.405,0.01125260510412524
0.406,0.01884246555177926
0.40700000000000003,0.007554511280797339
0.40800000000000003,0.023636158887067788
0.40900000000000003,-0.02005475374252845
0.41000000000000003,-0.04560517204624378
0.41100000000000003,0.015336357779405277
0.41200000000000003,-0.0239165632934218
0.41300000000000003,-0.0065279975309186986
0.41400000000000003,-0.02357691994849555
0.41500000000000004,0.021046837138990616
0.41600000000000004,0.017303004697348426
0.417,-0.014401273238139885
0.418,0.018069836892193204
0.419,0.002425545186394327
0.42,-0.00278777661119494
0.421,0.0011483332408473142
0.422,-0.004054987196999121
0.423,0.012300105276219367
0.424,0.006206951408861646
0.425,-0.006989342928676443
0.426,0.020125114916311148
0.427,-0.01222951229527652
0.428,0.005738672861349046
0.429,0.008443107425046299
0.43,0.029576141196730608
0.431,-0.010108827266979361
0.432,0.03486164892620813
0.433,0.0035232990324484932
0.434,-0.0038795382130514624
0.435,-0.013449455018772217
0.436,0.011725868381090649
0.437,0.0009787048888476309
0.438,-0.022072185318555714
0.439,-0.02255774352517273
0.44,-0.011110384156010678
0.441,-0.01352012007742336
0.442,0.021806047834544193
0.443,0.02751076595940357
0.444,0.017371192477350167
0.445,0.0071573778006212676
0.446,-0.008564764156892158
0.447,0.001089664218404913
0.448,0.017694140120570915
0.449,0.04261944467446625
0.45,0.01825798410603587
0.451,-0.005608242885894479
0.452,0.0007605015154177553
0.453,-0.009650898023036656
0.454,-0.015647971518988328
0.455,-0.003684840044359287
0.456,0.003912293844102317
0.457,0.03671803173355128
0.458,0.0010406493990678684
0.459,0.027147161499268716
0.46,0.03534978162249475
0.461,0.0015761574051941188
0.462,0.032155977752324774
0.463,0.014298708091377666
0.464,-0.008350705899192318
0.465,0.005303600496977562
0.466,0.0004575563608986134
0.467,-0.004646780598899021
0.468,-0.003975624659898673
0.46900000000000003,0.0028841860694597816
0.47000000000000003,0.008683622809644334
0.47100000000000003,-0.017697637503174574
0.47200000000000003,-0.00018775323992387905
0.47300000000000003,-0.030447100438900112
0.47400000000000003,0.005215909985604161
0.47500000000000003,0.01247198951562769
0.47600000000000003,0.0032790967671961356
0.47700000000000004,0.005717063038374861
0.47800000000000004,0.011798862071193317
0.47900000000000004,-0.013302016884339995
0.48,-0.00478097718649178
0.481,0.01021844087631569
0.482,0.02003771469458286
0.483,0.007898428026905052
0.484,0.051057188447103885
0.485,-0.0018272114436974308
0.486,0.01999320858709692
0.487,0.02533455356500166
0.488,-0.0026753969268355567
0.489,-0.01641025764405485
0.49,-0.023652058550543833
0.491,0.003245539996583421
0.492,0.022205839090776582
0.493,0.005433367977108352
0.494,0.0034571215073950752
0.495,-0.007584277660254118
0.496,0.011220594655871411
0.497,-0.04271662102887445
0.498,0.004647465027494338
0.499,0.0005625261910592071
